ca_id,codigo_ca,nombre,monto_clp,fecha_publicacion,fecha_cierre,estado_ca_texto,proveedores_cotizando,descripcion,direccion_entrega,productos_solicitados,puntuacion_final,organismo_id,fecha_cierre_segundo_llamado,estado_convocatoria,puntaje_detalle,plazo_entrega
5888,2380-2801-COT25,OS N°144958 - ADQUISICIÓN DE MATERIAL DE OFICINA PARA UTILIZAR EN PROGRAMA TRANSFORMANDO BARRIOS / DIDECO (CTO),100000.0,2025-11-10,2025-11-12 19:02:00,Publicada,,,,,5,187,,,"[""+5: 'dideco' en Título""]",
5889,1393495-1002-COT25,SC-35564/25186-0/SEP/SERV.  ENTRADA/JFM,321000.0,2025-11-10,2025-11-13 12:00:00,Publicada,,,,,0,612,,,[],
5890,800-7601-COT25, 62.9640 (UN) PARTIDORES A ESCALA 200nM GRADO HPLC,2000000.0,2025-11-10,2025-11-13 19:00:00,Publicada,,,,,0,47,,,[],
5891,2080-1519-COT25,PENICILAMINA 250 MG. ,6954000.0,2025-11-10,2025-11-12 17:28:00,Publicada,,,,,0,1030,,,[],
5892,3178-1242-COT25,COTIZACION CRAMBERRY CÁPSULAS,400000.0,2025-11-10,2025-11-12 17:02:00,Publicada,,,,,0,467,,,[],
5893,2656-1519-COT25,SERVICIO DE PRODUCCIÓN DE EVENTO - SERVICIO DE BIENESTAR,2800000.0,2025-11-10,2025-11-12 19:03:00,Publicada,,,,,0,424,,,[],
5894,2380-2800-COT25,"OS N°145068 - ADQUISICIÓN DE MATERIALES PARA PROG. PREVENCION DE LAS VIOLENCIA DE GENERO, OFICINA MUNICIPAL DE LA MUJER / DIDECO (CTO)",110000.0,2025-11-10,2025-11-12 18:45:00,Publicada,,,,,5,187,,,"[""+5: 'dideco' en Título""]",
5895,2211-1565-COT25,Sol. 613 Servicio de mantención de 10.000 kilómetros DESARROLLO COMUNITARIO,470000.0,2025-11-10,2025-11-12 18:51:00,Publicada,,,,,0,240,,,[],
5896,1165648-316-COT25, ARRIENDO BUS sol N°661,650000.0,2025-11-10,2025-11-12 19:06:00,Publicada,,,,,0,240,,,[],
5897,4358-198-COT25,SERVICIO DE TRASLADO DELEGACIONES DEL PROGRAMA RESIDENCIA FAMILIAR ESTUDIANTIL ,850000.0,2025-11-10,2025-11-13 00:08:00,Publicada,,,,,-9999,1049,,,['FILTRO: Organismo No Deseado'],
5898,2450-871-COT25,ADQUISICIÒN DE SERVICIO DE COCTELERÌA TIPO DESAYUNO. (Seguridad Ciudadana) I. M. LA SERENA.,303057.0,2025-11-10,2025-11-12 21:12:00,Publicada,,,,,0,48,,,[],
5899,800-7600-COT25,INSUMO OFTALMOLOGIA,1000000.0,2025-11-10,2025-11-12 19:40:00,Publicada,,,,,0,47,,,[],
5900,2393-1901-COT25,"ADQ. DE VESTUARIO (POLERA + SHORT) AMARILLO FLUOR CON LOGOS PARA SALVADIDAS, SEGÚN DETALLA SP 2098 ADJUNTA, DPTO. DEPORTES",450000.0,2025-11-10,2025-11-13 11:00:00,Publicada,,,,,0,141,,,[],
5901,4307-242-COT25,"SE REQUIEREN 18 COLACIONES DE MEDIA TARDE  PARA LOS ALUMNOS DE LA ESCUELA G-129 MILLALEVIA, FONDOS SEP.",108000.0,2025-11-10,2025-11-12 17:15:00,Publicada,,,,,0,354,,,[],
5867,5424-213-COT25,Fidget Spinner con logo,440000.0,2025-11-10,2025-11-12 18:00:00,Publicada,,,,,0,47,,,[],
5902,2380-2799-COT25,OS N°144976 - ADQUISICIÓN Y CONFECCION DE TIMBRE AUTOMATICO PARA OFICINA EQUIPO TECNICO ASESOR TERRITORIAL  / DIDECO (CTO),500000.0,2025-11-10,2025-11-12 16:52:00,Publicada,,,,,5,187,,,"[""+5: 'dideco' en Título""]",
5903,1430708-56-COT25,ADQUISICION DE INSUMOS PARA INTERVENCION,5230000.0,2025-11-10,2025-11-12 16:48:00,Publicada,,,,,0,322,,,[],
5904,5053-355-COT25,REPOSICIÓN INSERTO BIPOLAR MICRO FRANCE,674552.0,2025-11-10,2025-11-12 17:23:00,Publicada,,,,,0,973,,,[],
5905,4307-241-COT25,"CONTRATACIÓN DE SERVICIO DE TRANSPORTE PARA GIRA DE ESTUDIO DE ALUMNOS DE LA ESCUELA G-129, MILLALEVIA, FONDOS SEP.",180000.0,2025-11-10,2025-11-12 16:53:00,Publicada,,,,,0,354,,,[],
5906,4058-321-COT25,AIRE ACONDICIONADO. PROGRAMA PMI,1000000.0,2025-11-10,2025-11-12 20:00:00,Publicada,,,,,0,256,,,[],
5907,5952-134-COT25,MATERIAL DE OFICINA PARA LOS CEC DE LA FEH,6500000.0,2025-11-10,2025-11-13 12:00:00,Publicada,,,,,0,96,,,[],
5908,1079563-404-COT25,CONTRATACIÓN DE SERVICIOS PARA LA MANTENCIÓN Y REPARACIÓN DEL VEHÍCULO FISCAL VPC-957 (TBRV-50) DE CARGO DE LA ZONA DE CARABINEROS DEL LIBERTADOR BERNARDO O’HIGGINS.,450000.0,2025-11-10,2025-11-12 16:47:00,Publicada,,,,,0,1050,,,[],
5909,1422825-1159-COT25,Carro metálico de transporte (tipo supermercado),200000.0,2025-11-10,2025-11-12 20:21:00,Publicada,,,,,0,291,,,[],
5910,3932-393-COT25,"CONTRATACIÓN DE SEGURO DE BIEN MUNICIPAL, VEHICULO - CESFAM PLACILLA, REGIÓN DE O'HIGGINS.",1200000.0,2025-11-10,2025-11-12 19:29:00,Publicada,,,,,0,591,,,[],
5911,2380-2798-COT25,OS N°145061 - ADQUISICIÓN Y CONFECCION DE TIMBRE AUTOMATICO PARA OFICINA DE LA JUVENTUD / DIDECO (CTO),500000.0,2025-11-10,2025-11-12 17:02:00,Publicada,,,,,5,187,,,"[""+5: 'dideco' en Título""]",
5912,2436-1457-COT25,"Adquisición de arena y gravilla, necesario para Promos ",234430.0,2025-11-10,2025-11-12 16:50:00,Publicada,,,,,0,409,,,[],
5913,3747-392-COT25,"CONVENIO DE COLABORACIÓN PARA EL PROGRAMA PROMOCIÓN DE LA SALUD, AÑO 2025. ADJUNTAR FICHA TECNICA E INDICAR PLAZO DE ENTREGA.",4000000.0,2025-11-10,2025-11-12 21:35:00,Publicada,,,,,0,707,,,[],
5915,1973-1106-COT25,METRONIDAZOL 125 MG /5 ML JARABE,35000.0,2025-11-10,2025-11-12 17:11:00,Publicada,,,,,0,347,,,[],
5916,2424-3420-COT25,SERVICIO DE IMPRESIÓN  (JFO) 6097/P.49 CULTURA,850000.0,2025-11-10,2025-11-12 22:00:00,Publicada,,,,,0,370,,,[],
5917,3178-1240-COT25,ADQ. SABANA DESECHABLE TALLA S,700000.0,2025-11-10,2025-11-12 17:39:00,Publicada,,,,,0,467,,,[],
5824,5209-3235-COT25,GOLIMUMAB 50 MG / 4 ML,6954000.0,2025-11-10,2025-11-12 19:38:00,Publicada,,,,,0,47,,,[],
5919,3901-179-COT25,REFRIGERADOR CLINICO_UNIDAD FARMACIA (CONV FOFAR),600000.0,2025-11-10,2025-11-12 22:52:00,Publicada,,,,,0,375,,,[],
5920,5251-2442-COT25,Adquisicion deMaterial Corporativo,439500.0,2025-11-10,2025-11-12 20:46:00,Publicada,,,,,0,243,,,[],
5921,4922-509-COT25,COMPRA DE INDUMENTARIA SENDA,200000.0,2025-11-10,2025-11-12 13:00:00,Publicada,,,,,0,735,,,[],
5922,4519-395-COT25,ADQUISICION DE PADRONES Y PLACAS PARA CARRO DE ARRASTRE,803132.0,2025-11-10,2025-11-12 16:46:00,Publicada,,,,,0,563,,,[],
5923,1242131-756-COT25,ADAPTADOR Y GORRO CLINICO,1200000.0,2025-11-10,2025-11-13 11:00:00,Publicada,,,,,0,683,,,[],
5924,3589-353-COT25,Medallas y caja para Esc. Fernando Baquedano,60000.0,2025-11-10,2025-11-12 19:49:00,Publicada,,,,,0,445,,,[],
5925,1736-1326-COT25,Servicio de Traslado Letrero Monumental / Comunicaciones - Gabinete,2200000.0,2025-11-10,2025-11-12 19:02:00,Publicada,,,,,0,37,,,[],
5926,3708-330-COT25,"Transporte de usuarios para ""Paseo mayor, caminos que nos conectan"" SA N°282 DDC",450000.0,2025-11-10,2025-11-12 18:51:00,Publicada,,,,,5,773,,,['+5: Organismo Prioritario'],
5927,2833-1441-COT25, MATERIALES E INSUMOS PARA ACTIVIDADES DE AUTOCUIDADO DOCENTE PROGRAMA HABILIDADES PARA LA VIDA,250000.0,2025-11-10,2025-11-12 19:52:00,Publicada,,,,,0,233,,,[],
5928,2098-701-COT25,CINTA PARA ROTULADORA,109361.0,2025-11-10,2025-11-12 16:53:00,Publicada,,,,,0,142,,,[],
5929,2942-349-COT25,ARRIENDO DE BUS PARA 46 PERSONAS DIA 14 DE NOVIEMBRE 2025,500000.0,2025-11-10,2025-11-12 21:55:00,Publicada,,,,,0,831,,,[],
5930,4307-240-COT25,"SE REQUIEREN 16 COLACIONES PARA ALUMNOS DE LA ESCUELA G-129 MILLALEVIA, FONDOS SEP.",96000.0,2025-11-10,2025-11-12 16:55:00,Publicada,,,,,0,354,,,[],
5931,3650-183-COT25,SERVICIO DE COFFE BREAK LICEO BICENTENARIO FCO. BASCUÑÁN G.,750000.0,2025-11-10,2025-11-13 00:00:00,Publicada,,,,,-9999,1051,,,['FILTRO: Organismo No Deseado'],
5932,1280-53-COT25,RECARGA BIDONES DE AGUA,1400000.0,2025-11-10,2025-11-12 21:01:00,Publicada,,,,,0,19,,,[],
5933,1422051-448-COT25,CERCOS ELÉCTRICOS PARA OVEJAS EN CERRO APOQUINDO EN P4,4500000.0,2025-11-10,2025-11-12 16:01:00,Publicada,,,,,0,135,,,[],
5934,1641-6219-COT25,RGA/  WAFERS DE COBRE PARA CONECTOR ESTERIL MODELO TSCD II ,999600.0,2025-11-10,2025-11-12 17:47:00,Publicada,,,,,0,572,,,[],
5935,1422824-2003-COT25,(RMM) VALVULA LUMBO PERITONEAL 80CMS ADULTO (adjuntar ficha tecnica),1000000.0,2025-11-10,2025-11-12 20:23:00,Publicada,,,,,0,291,,,[],
5936,1049-2405-COT25, MATERIALES LABORATORIO - IQUIQUE,450000.0,2025-11-10,2025-11-12 16:21:00,Publicada,,,,,0,552,,,[],
5754,3820-863-COT25,impresión de libro,1500000.0,2025-11-10,2025-11-12 20:24:00,Publicada,,,,,0,266,,,[],
5937,1211-165-COT25,"FACILITADOR(A) DE APOYO A POSTULACIÓN SAE, Deprov Colchagua (SC 09 GAB)",380000.0,2025-11-10,2025-11-12 16:04:00,Publicada,,,,,0,201,,,[],
5938,1430-30-COT25,Materiales para mejoramiento de Regional Trapaca,1200000.0,2025-11-10,2025-11-12 20:05:00,Publicada,,,,,0,31,,,[],
5939,4291-2082-COT25,CUADERNO FOLIADO (CUADRICULADO),30000.0,2025-11-10,2025-11-12 16:05:00,Publicada,,,,,0,331,,,[],
5941,1058024-1782-COT25,ADQUISICION DE TEOFILINA ANHIDRA 125 MG LIBERACION PROLONGADA,1570000.0,2025-11-10,2025-11-12 20:30:00,Publicada,,,,,0,9,,,[],
5943,4307-239-COT25,"CONTRATACIÓN DE SERVICIO DE TRANSPORTE PARA GIRA DE ESTUDIO DE ALUMNOS DE LA ESCUELA G-129 MILLALEVIA, FONDOS SEP.",180000.0,2025-11-10,2025-11-12 16:07:00,Publicada,,,,,0,354,,,[],
5944,4335-240-COT25, TOMOGRAFÍA COHERENCIA ÓPTICA y CAMPO VISUAL COMPUTARIZADO,200000.0,2025-11-10,2025-11-12 16:08:00,Publicada,,,,,0,754,,,[],
5968,1973-1103-COT25,electromiografia ambas extremidades inferiores,170000.0,2025-11-10,2025-11-12 19:18:00,Publicada,,,,,0,347,,,[],
5945,3442-182-COT25,AGENDAS COMUNICACIÓIN AUMENTATIVA ALTERNATIVA EDLI VICHUQUÉN,428000.0,2025-11-10,2025-11-12 16:15:00,Publicada,,,,,0,709,,,[],
5995,2428-2391-COT25,OPALINA Y COLGANTES PARA CREDENCIALES,365000.0,2025-11-10,2025-11-12 17:08:00,Publicada,,,,,0,514,,,[],
5946,800-7598-COT25,90222	BAJADA PRIMARIA PLUM 5000/ Equivalente a Set Primario PLUM™ Set de infusión libre de látex y DEHP,6954200.0,2025-11-10,2025-11-12 21:53:00,Publicada,,,,,0,47,,,[],
5942,1057439-4039-COT25,INSUMOS VARIOS,6900000.0,2025-11-10,2025-11-12 17:30:00,Publicada,,,,,0,318,,,[],
5947,2175-159-COT25," SERVICIO DE MUDANZA DESDE COPIAPÓ A VALLENAR, SÁBADO 15 NOVIEMBRE",500000.0,2025-11-10,2025-11-12 22:11:00,Publicada,,,,,0,340,,,[],
5948,4469-487-COT25,SC 38739 (DS)  COMPRA EN EL MARCO SEMINARIO INTERNACIONAL DE ACTIVIDAD FÍSICA ESCOLAR ,210373.0,2025-11-10,2025-11-12 16:00:00,Publicada,,,,,0,42,,,[],
5949,1430708-55-COT25,INSUMOS INTERVENCION NEUROCIRUGIA,5000000.0,2025-11-10,2025-11-12 16:01:00,Publicada,,,,,0,322,,,[],
5950,3594-1009-COT25,ALMUERZOS PARA AGRICULTORES DE PRODESAL,550000.0,2025-11-10,2025-11-12 16:17:00,Publicada,,,,,0,137,,,[],
5951,2432-1214-COT25,SOL 1033 / SEGURIDAD / NOTEBOOK / CRISTIAN CASTAÑEDA ,1989572.0,2025-11-10,2025-11-12 14:00:00,Publicada,,,,,0,579,,,[],
5952,5751-95-COT25,CINTA ANTIDESLIZANTE AMARILLO NEGRO 50 MM X 10 MTS.,100000.0,2025-11-10,2025-11-13 15:00:00,Publicada,,,,,0,1052,,,[],
5953,2777-634-COT25,MEDICAMENTOS PARA EL CESFAM DE RENGO RIENZI VALENCIA DE RENGO,2800000.0,2025-11-10,2025-11-12 22:41:00,Publicada,,,,,0,1,,,[],
5954,1049-2402-COT25, UTILES DE LABORATORIO - IQUIQUE,100000.0,2025-11-10,2025-11-12 16:16:00,Publicada,,,,,0,552,,,[],
5955,5061-1054-COT25,SLP 1918 Adquisición de 1 set de (33) replicas de alimentos para departamento de salud,1000000.0,2025-11-10,2025-11-12 20:30:00,Publicada,,,,,0,253,,,[],
5956,1058090-236-COT25,Diazoxide 20 mg - 60 mg - 80 mg capsulas  recetario magistral,1500000.0,2025-11-10,2025-11-12 17:52:00,Publicada,,,,,0,274,,,[],
5957,1075337-2227-COT25,cpt Compra de Insumos clínicos (REPUESTO VALVULA DE TROCAR REUTILIZABLE LAPAROSCOPIA 10/12) extra Noviembre 2025,315000.0,2025-11-10,2025-11-12 20:20:00,Publicada,,,,,0,527,,,[],
5958,1380-5752-COT25,"814-0055	SUNITINIB 12,5 MG CAPSULA",5000000.0,2025-11-10,2025-11-12 18:00:00,Publicada,,,,,0,487,,,[],
5959,1437-979-COT25,ADQUISICIÓN DE REPUESTOS PARA VEHICULOS BUS REQUERIDO POR LA UNIDAD DE VEHICULOS,250000.0,2025-11-10,2025-11-12 15:48:00,Publicada,,,,,0,788,,,[],
5960,1973-1105-COT25, ANGIOTAC TORAX,180000.0,2025-11-10,2025-11-12 19:19:00,Publicada,,,,,0,347,,,[],
5961,1057417-4137-COT25,MCM 303-4237	CAUTERIO OCULAR [UD],6926500.0,2025-11-10,2025-11-12 19:47:00,Publicada,,,,,0,9,,,[],
5962,2333-713-COT25,ABARROTES,191600.0,2025-11-10,2025-11-12 18:51:00,Publicada,,,,,0,477,,,[],
5963,1973-1104-COT25,RESONANCIA NUCLEAR  MAGNETICA ATM BILATERAL EN APERTURA CIERRE (CON SENCUENCIAS DINAMICAS),290000.0,2025-11-10,2025-11-12 19:19:00,Publicada,,,,,0,347,,,[],
5964,1079967-812-COT25,adquisición de servicio de mantenbción mini bus fiscal sigla B-422 a cargo del caodi zona norte ,291990.0,2025-11-10,2025-11-12 23:08:00,Publicada,,,,,0,194,,,[],
5967,5394-665-COT25,"ADQUISICIÓN DE MATERIALES PARA ACTIVIDAD “CAMPAMENTO EXPLORA VA” EN EL MARCO DEL PROYECTO EXPLORA MAGALLANES, SOL. 154184",635395.0,2025-11-10,2025-11-12 22:23:00,Publicada,,,,,0,138,,,[],
5969,2127-63-COT25,"SE REQUIERE CUADERNO FORMATO CARTA CON 110 HOJAS, TAPA DURA Y ANILLADO EXTRA RESISTENTE.",124469.0,2025-11-10,2025-11-13 19:00:00,Publicada,,,,,0,1053,,,[],
5970,1973-1102-COT25,TEST DE AVIDEZ TOXOPLASMOSIS ,70000.0,2025-11-10,2025-11-12 19:28:00,Publicada,,,,,0,347,,,[],
5971,1058024-1780-COT25,"ADQUISICION DE  DANAZOL 200 MG Y GLICOPIRROLATO 0,5 MG",520000.0,2025-11-10,2025-11-12 19:27:00,Publicada,,,,,0,9,,,[],
5972,1211-164-COT25,"FACILITADOR(A) DE APOYO A POSTULACIÓN SAE,  SECREDUC (SC 08 GAB)",380000.0,2025-11-10,2025-11-12 16:28:00,Publicada,,,,,0,201,,,[],
5973,692235-64-COT25,Adquisición de máquina empastadora e insumos,360000.0,2025-11-10,2025-11-13 00:28:00,Publicada,,,,,0,359,,,[],
5974,1973-1101-COT25,IGF-1,25000.0,2025-11-10,2025-11-12 19:29:00,Publicada,,,,,0,347,,,[],
5975,2705-1796-COT25,"HERRAMIENTAS DE LABORATORIO, PARA UNIVERSIDAD DEL BÍO-BÍO SC 5277",850000.0,2025-11-10,2025-11-12 15:42:00,Publicada,,,,,0,108,,,[],
5976,1057804-61-COT25,ADQUISICIÓN CAMILLA DE TRANSPORTE PARA COSAM,2800000.0,2025-11-10,2025-11-12 20:09:00,Publicada,,,,,0,441,,,[],
5977,2778-875-COT25,DESAYUNOS SALUDABLES JARDINES,1260000.0,2025-11-10,2025-11-12 20:55:00,Publicada,,,,,0,1,,,[],
5978,5251-2433-COT25,Mantención homogeneizador de alta presión,1227490.0,2025-11-10,2025-11-12 18:37:00,Publicada,,,,,0,243,,,[],
5979,1057417-4135-COT25,MCM INTRODUCTOR FEMORAL  Y GUIA ANGIO,2800000.0,2025-11-10,2025-11-12 19:48:00,Publicada,,,,,0,9,,,[],
5980,2042-427-COT25,ADUISICION  DE   REPUESTOS  PARA  VEHICULOS   FISCALES .,2618000.0,2025-11-10,2025-11-12 19:56:00,Publicada,,,,,0,551,,,[],
5981,2656-1518-COT25,"ADQUISICIÓN DE VESTUARIO , ACCESORIOS APÍCOLAS - DESARROLLO RURAL",300000.0,2025-11-10,2025-11-12 20:34:00,Publicada,,,,,0,424,,,[],
5982,2704-2144-COT25,SC 7179 SERVICIO COFFE 20-11 ,1595000.0,2025-11-10,2025-11-12 21:01:00,Publicada,,,,,0,108,,,[],
5983,1242131-752-COT25, BAJADAS NUTRICIONAL ENTERAL,6500000.0,2025-11-10,2025-11-12 16:37:00,Publicada,,,,,0,683,,,[],
5984,922070-72-COT25,Suministro e instalación de componetes para ascensor ,2600000.0,2025-11-10,2025-11-12 15:36:00,Publicada,,,,,0,1054,,,[],
5985,1058043-2304-COT25,DOCETAXEL FA 80 MG,6900000.0,2025-11-10,2025-11-12 15:37:00,Publicada,,,,,0,318,,,[],
5986,2752-21-COT25,GUR Combustible Diesel para bombona de Escuela José Elías Bolivar,1300000.0,2025-11-10,2025-11-12 16:39:00,Publicada,,,,,0,499,,,[],
5987,5586-2689-COT25,K/P COLACIONES,280000.0,2025-11-10,2025-11-12 18:00:00,Publicada,,,,,0,450,,,[],
5988,4335-239-COT25, RESONANCIA MAGNETICA CADERA DERECHA CON CONTRASTE + DINAMICA (RECONSTRUCCIÓN),230000.0,2025-11-10,2025-11-12 15:20:00,Publicada,,,,,0,754,,,[],
5990,1432083-1686-COT25,"YM, RBD 7205, SOL 2818, ESC. ROBERTO OJEDA TORRES DE PAILLACO, SERVICIO MANTENCIÓN DE IMPRESORA",1026018.0,2025-11-10,2025-11-12 16:42:00,Publicada,,,,,0,336,,,[],
5991,886182-214-COT25,Servicios Courier 2026_FISABS 1035,300000.0,2025-11-10,2025-11-12 15:23:00,Publicada,,,,,0,74,,,[],
5992,1057511-353-COT25,Adquisición de reactivos de laboratorio,100000.0,2025-11-10,2025-11-12 16:45:00,Publicada,,,,,0,1056,,,[],
5993,2731-1170-COT25,SC N°10-053_DIGERI_DPTO GESTIÓN DEL RIESGO_MANTENCIÓN 10.000 KM CAMIONETA JMC,400000.0,2025-11-10,2025-11-12 16:42:00,Publicada,,,,,0,56,,,[],
232,1388-100-COT25,Servicio de alimentación encuentro con docentes y estudiantes convivencia escolar,400000.0,2025-11-11,2025-11-12 21:00:00,Publicada,,,,,0,124,,,[],
28,4834-129-COT25,INSUMOS Y EQUIPOS - PROG. SALUD RESPIRATORIA.,900000.0,2025-11-11,2025-11-13 21:00:00,Publicada,,,,,0,22,,,[],
5994,4733-391-COT25, Servicio de banquetería y regalo para inauguración de Hito Identitario Melinka - PPL,900000.0,2025-11-10,2025-11-12 16:46:00,Publicada,,,,,0,520,,,[],
5996,1126922-2164-COT25,"RBD 7958 PG02 SEP - MATERIAL DIDÁCTIVO PARA ESCUELA INES GALLARDO ALVARADO, COMUNA DE LLANQUIHUE.",1669654.0,2025-11-10,2025-11-12 21:37:00,Publicada,,,,,5,210,,,['+5: Organismo Prioritario'],
5997,2395-1101-COT25,"SERVICIO DE AGENDAMIENTO DE HORAS MEDICAS, DIRECCIÓN DE SALUD. SP 1414",1900000.0,2025-11-10,2025-11-12 20:26:00,Publicada,,,,,0,141,,,[],
5998,2133-349-COT25,COMPRA ÁGIL TD N° 3527-25  DENOMINADO COMPRA MUTACION GEN NUDT 15,60978.0,2025-11-10,2025-11-12 18:48:00,Publicada,,,,,0,487,,,[],
5999,1509-227-COT25,ADQUISICION DE ARTICULOS PROYECTO MEL ( CAMARA DE SEGURIDAD),100000.0,2025-11-10,2025-11-13 00:48:00,Publicada,,,,,0,957,,,[],
6000,5586-2688-COT25,P/A Insumos de Laboratorio,5000000.0,2025-11-10,2025-11-12 15:18:00,Publicada,,,,,0,450,,,[],
6001,886182-213-COT25,Servicios Courier Diciembre_FISABS 1035,400000.0,2025-11-10,2025-11-12 15:20:00,Publicada,,,,,0,74,,,[],
6002,1952-1378-COT25,Fabricacion de Instrumental quirurgico para traumatologia ,6900000.0,2025-11-10,2025-11-12 17:01:00,Publicada,,,,,0,381,,,[],
6003,1070620-4446-COT25, vrc EXAMEN INTRACRANEAL FETAL,625000.0,2025-11-10,2025-11-12 15:20:00,Publicada,,,,,0,344,,,[],
6004,800-7596-COT25,INSUMOS CIRUGIA ALTA COMPLEJIDAD,2000000.0,2025-11-10,2025-11-12 16:45:00,Publicada,,,,,0,47,,,[],
6005,4328-1168-COT25,SE REQUIEREN 3 BUSES CAPACIDAD 44 PERSONAS SALIDA DESDE ÑIQUÉN A CORONEL/LOTA DÍA 27 NOVIEMBRE,2300000.0,2025-11-10,2025-11-12 15:43:00,Publicada,,,,,0,811,,,[],
6006,3206-313-COT25,JORNADA DE AUTORCUIDADO FUNCIONARIOS MUNICIPALES,3000000.0,2025-11-10,2025-11-12 15:20:00,Publicada,,,,,0,130,,,[],
6007,1079445-846-COT25,ADQ. PASAJES 1 VEHICULO SECC LOGISTICA SEGUN DOE 241523069 BAHIA AZUL - PUNTA DELGADA,20500.0,2025-11-10,2025-11-12 15:01:00,Publicada,,,,,0,879,,,[],
6008,5178-5779-COT25,CANAL DE PARTO-FANTOMA-SIMULADOR DE INYECCIÓN/SP 1020137 KJ,6015000.0,2025-11-10,2025-11-12 19:56:00,Publicada,,,,,0,47,,,[],
6009,1049-2401-COT25,DISCOS DUROS - VALPARAÍSO,4000000.0,2025-11-10,2025-11-12 16:18:00,Publicada,,,,,0,552,,,[],
6010,2980-498-COT25,FOSSAP 2 SA. N° 333/2025 TAGRISSO 80 MG.,5000000.0,2025-11-10,2025-11-12 15:02:00,Publicada,,,,,0,1017,,,[],
6011,3456-98-COT25,Adquisición de víveres elecciones NOV 2025 ,600000.0,2025-11-10,2025-11-12 15:02:00,Publicada,,,,,0,93,,,[],
6012,1057417-4131-COT25,MCM 303-2120	ELECTRODOS EN TRODE 20MM ADHES [UD],200000.0,2025-11-10,2025-11-12 15:03:00,Publicada,,,,,0,9,,,[],
6013,1057804-66-COT25,ADQUISICIÓN DE LOCKERS Y BANCA PARA COSAM,3800000.0,2025-11-10,2025-11-12 19:54:00,Publicada,,,,,0,441,,,[],
6014,1057804-68-COT25,BALANZAS CON TALLÍMETRO,6000000.0,2025-11-10,2025-11-12 20:33:00,Publicada,,,,,0,441,,,[],
6015,2591-1430-COT25,Mantención correctiva y preventiva de electrocardiograma de la EMR  Huatacondo,500000.0,2025-11-10,2025-11-12 15:05:00,Publicada,,,,,0,421,,,[],
6016,1577-413-COT25, Servicios de transporte público de pasajeros para proceso de elección a realizarse el día 16 de Noviembre del 2025. Delegación Presidencial RegionaL,1332000.0,2025-11-10,2025-11-12 17:05:00,Publicada,,,,,0,861,,,[],
6017,4328-1167-COT25,SE REQUIERE 2 BUS 45 P DESDE SAN GREGORIO A TALCAHUANO 20 NOVIEMBRE,1300000.0,2025-11-10,2025-11-12 15:02:00,Publicada,,,,,0,811,,,[],
6019,3784-375-COT25,SERVICIO DE TRANSPORTE ,1117490.0,2025-11-10,2025-11-12 19:00:00,Publicada,,,,,0,829,,,[],
6020,1057062-805-COT25,Servicio de arriendo de espacio para el 13 y 14 de noviembre en Coyhaique_URY 21992,300000.0,2025-11-10,2025-11-12 23:10:00,Publicada,,,,,0,74,,,[],
6021,2674-1171-COT25,SERVICIO DE CAPACITACION EN ESTRATEGIA Y CONTROL DE GESTIÓN (M°157),2200000.0,2025-11-10,2025-11-12 19:30:00,Publicada,,,,,0,67,,,[],
6022,1057501-4205-COT25,20-340-400-063-00 OXIGENADOR C/FILTRO INCORPORADO QUADROXI VKMO 71000 MAQUET ADULTO,6954199.0,2025-11-10,2025-11-12 15:13:00,Publicada,,,,,0,134,,,[],
6024,4113-438-COT25,ADQUISICION COFFE BREAK PROGRAMA FOMIL ,300000.0,2025-11-10,2025-11-14 13:00:00,Publicada,,,,,0,190,,,[],
6025,1058134-784-COT25,CISPLATINO FA 50 MG SOL. INYE / NOVIEMBRE 2025 / Código Interno $2190754$FA,2000000.0,2025-11-10,2025-11-12 18:30:00,Publicada,,,,,0,462,,,[],
6026,1952-1379-COT25," LEVONORGESTREL 0,03 MG CICLO 28 Ó 35 CM",4000000.0,2025-11-10,2025-11-12 18:18:00,Publicada,,,,,0,381,,,[],
6027,800-7595-COT25, 100261 PARCHE O SENSOR NIRS,6900000.0,2025-11-10,2025-11-12 15:37:00,Publicada,,,,,0,47,,,[],
6028,3082-243-COT25,Adquisicion de Medicamentos ,240000.0,2025-11-10,2025-11-12 20:33:00,Publicada,,,,,0,436,,,[],
6029,3191-1496-COT25,"ADQUISICION DE PRODUCTOS FARMACEUTICOS PARA EL HOSPITAL NAVAL ""ALMIRANTE NEF""",50000.0,2025-11-10,2025-11-12 15:44:00,Publicada,,,,,0,877,,,[],
6030,1058339-795-COT25,COTIZACIONES SERVICIO TRANSPORTE -OLN ,500000.0,2025-11-10,2025-11-12 14:45:00,Publicada,,,,,0,28,,,[],
6031,2111-1651-COT25, MZ 3473470160 COPELA AEROGEN SOLO,6350000.0,2025-11-10,2025-11-12 14:45:00,Publicada,,,,,0,88,,,[],
6032,5855-235-COT25,"2da convocatoria Esterilizacion canina y felina 2025, Programa Tenencia Responsable de mascotas",3000000.0,2025-11-10,2025-11-12 15:00:00,Publicada,,,,,0,403,,,[],
6033,1741-735-COT25,SERVICIO DE COFFEE BREAK - SOCIAL N° 372,300000.0,2025-11-10,2025-11-12 15:35:00,Publicada,,,,,0,252,,,[],
6034,1057402-1515-COT25,SENSOR DESECHABLE DE OXIMETRIA CEREBRAL,1550000.0,2025-11-10,2025-11-12 17:25:00,Publicada,,,,,0,701,,,[],
